person_id,name,popularity,Recognizability,best_known_for_acting
1360033,Lia D. Mortensen,0.3184,1,True
1637369,Julianna Damm,0.1098,1,True
1637370,Katie Schooping Knight,0.0143,1,True
1637371,Hailey Schooping Knight,0.0214,1,True
1637372,Leah Uteg,0.0071,1,True
1637374,Don Robert Cass,0.0143,1,True
116881,Deborah Twiss,0.7499,5,True
164250,Stu 'Large' Riley,0.1878,1,True
157031,Karimah Westbrook,0.2577,5,True
973259,Natalia Rivera,0.0478,1,True
126109,Guillermo Valedón,0.7181,1,True
52514,Malcolm Scott,0.2816,1,True
229694,Revard Dufresne,0.2898,1,True
1079146,Kelora Clingwall,0.0286,1,True
567627,Electra Avellan,0.3609,1,True
1569850,Elise Avellan,0.1899,1,True
968889,Billy Blair,0.2103,1,True
185805,Jason Jones,0.2967,6,True
967621,Delaney Hamilton,0.0404,1,True
157058,George Sharperson,0.2417,1,True
118043,Francie Swift,0.5566,5,True
104196,Sean Cullen,0.215,4,True
1460926,Cory Fernandez,0.1065,1,True
90596,Katie Featherston,0.5522,7,True
90597,Micah Sloat,0.1602,6,True
90598,Mark Fredrichs,0.0772,5,True
967678,Amber Armstrong,0.0767,5,True
967721,Ashley Palmer,0.1506,5,True
65225,Justin Chon,0.4619,6,True
210355,Brea Grant,1.0308,6,True
183073,Angela Trimbur,0.223,5,True
109441,Chris Massoglia,0.2827,5,True
109867,Jessica Carlson,0.2296,1,True
109868,Morgan Saylor,1.1423,6,True
95635,Michelle Nolden,0.4998,6,True
1017085,Brian Bisson,0.1266,1,True
1178559,James Lafazanos,0.1415,1,True
193040,Dan Duran,0.1224,1,True
1393538,Jan Caruana,0.1821,1,True
88929,Jean Yoon,0.2536,5,True
113931,Duane Murray,0.1619,1,True
166529,Philip Craig,0.535,1,True
1214673,Alexis Denisof,0.3222,7,True
60120,Tina Benko,0.2305,5,True
1205278,James Norton,2.2189,8,True
7074,Peter Brocco,0.2582,4,True
197073,Philip Perlman,0.0795,1,True
3416,Demi Moore,4.6414,10,True
2395,Whoopi Goldberg,1.5908,10,True
3417,Tony Goldwyn,1.0621,8,True
3418,Vincent Schiavelli,0.7526,5,True
3432,Rick Aviles,0.7245,4,True
943665,Martina Deignan,0.175,1,True
2507349,Rick Kleber,0.1422,1,True
3433,Phil Leeds,0.4829,4,True
3420,Armelia McQueen,0.1351,4,True
3422,Gail Boggs,0.1159,1,True
3434,Alma Beltran,0.3118,4,True
3419,Vivian Bonnell,0.2197,4,True
1737569,Derek Thompson,0.1652,1,True
154713,Tom Finnegan,0.4558,4,True
10222,Roger Moore,1.3155,10,True
5050,Yaphet Kotto,0.6027,8,True
10223,Jane Seymour,1.5619,9,True
10224,Clifton James,0.3008,4,True
6772,Julius Harris,0.3439,4,True
10225,Geoffrey Holder,0.2075,4,True
10226,David Hedison,0.5065,5,True
10227,Gloria Hendry,0.2383,4,True
9874,Bernard Lee,0.5906,4,True
9878,Lois Maxwell,0.5315,4,True
10228,Tommy Lane,0.424,4,True
141270,Earl Jolly Brown,0.3144,4,True
19617,Lon Satton,0.0575,1,True
30577,Madeline Smith,0.6435,4,True
1350577,Roy Stewart,0.1195,1,True
1176366,Arnold Williams,1.2016,4,True
3489,Naomi Watts,2.1256,10,True
3490,Adrien Brody,2.0013,10,True
3492,Colin Hanks,2.7714,8,True
3491,Thomas Kretschmann,0.8172,8,True
3497,Kyle Chandler,1.1286,8,True
3493,Evan Parke,0.3507,4,True
3494,Lobo Chan,0.1273,1,True
3495,John Sumner,0.1093,1,True
3496,Craig Hall,0.3486,4,True
2032189,Peter McKenzie,0.0409,1,True
1166385,William Johnson,0.3464,4,True
3541,David Pittu,0.2343,4,True
81877,Mark Hadlow,0.1961,4,True
107754,David Dennis,1.134,4,True
1949148,Laura Surrich,2.4386,4,True
196780,Jim McLarty,1.1948,4,True
3542,Barney Clark,0.0798,1,True
3543,Jamie Foreman,0.7849,4,True
3544,Harry Eden,0.2579,5,True
3545,Edward Hardwicke,0.3277,4,True
3546,Leanne Rowe,0.1355,1,True
3547,Ian McNeice,0.9071,4,True
3566,Chris Overton,0.1431,1,True
3549,Andy Linden,0.21,4,True
3550,Teresa Churcher,0.1368,1,True
3551,Jake Curran,0.5037,4,True
3552,Turbo,0.0502,1,True
3553,Lewis Chase,0.0567,1,True
3554,Levi Hayes,0.0193,1,True
3555,Jeremy Swift,0.7101,4,True
3565,Gillian Hanna,0.1477,1,True
1571182,Morgane Polanski,1.0013,4,True
4040,Robert Wuhl,0.7614,4,True
3798,Pat Hingle,0.7215,4,True
3799,Billy Dee Williams,1.2546,8,True
3796,Michael Gough,0.5518,4,True
3785,Jack Palance,1.0919,8,True
3800,Jerry Hall,0.3945,7,True
3801,Tracey Walter,0.5844,4,True
3802,Lee Wallace,0.1746,4,True
79502,Richard Strange,0.1299,1,True
127166,Carl Chase,0.1787,1,True
33403,Mac McDonald,0.2505,4,True
1806344,George Lane Cooper,0.1154,1,True
3803,Edwin Craig,1.6937,4,True
3896,Liam Neeson,5.3923,10,True
3897,Katie Holmes,1.9186,10,True
3899,Ken Watanabe,2.114,9,True
3900,Linus Roache,1.2766,8,True
151943,Gerard Murphy,0.0931,1,True
128386,Colin McFarlane,0.2017,4,True
3902,Sara Stewart,0.6271,4,True
489467,Jack Gleeson,1.3574,5,True
1111202,Terry McMahon,1.2363,4,True
25451,Spencer Wilding,1.5105,4,True
4173,Anthony Hopkins,2.6103,10,True
15854,Ted Levine,1.8943,8,True
16293,Anthony Heald,0.4993,4,True
31649,Brooke Smith,1.8163,8,True
6930,Diane Baker,0.6242,4,True
51864,Kasi Lemmons,0.3072,4,True
13936,Frankie Faison,0.915,4,True
16119,Charles Napier,0.5506,4,True
183640,Danny Darst,0.252,1,True
1280997,Alex Coleman,0.4177,1,True
76470,Dan Butler,0.4945,4,True
138988,Paul Lazar,0.2722,4,True
32592,Ron Vawter,0.1678,4,True
235837,Amanda Fairbank-Hynes,0.3596,1,True
568374,William Melling,0.4698,6,True
1205266,Connor Catchpole,0.1986,1,True
213394,Matthew Beard,0.7164,1,True
220290,Ellie Kendrick,0.6029,7,True
1205267,Nick Sampson,0.1297,1,True
1123818,Joan Juliet Buck,0.4612,1,True
967452,Crystal McCreary,0.0673,1,True
83872,Casey Wilson,0.5799,6,True
61219,Jillian Bach,0.4077,1,True
206902,Andrew Garman,0.197,1,True
2162954,Brooks Ashmanskas,0.1779,1,True
150584,Noel O'Donovan,0.0798,1,True
44930,Tony Rohr,0.1728,1,True
43139,Alan Devlin,0.0699,1,True
115146,Dominique McElligott,1.7804,6,True
1227302,Mark O'Regan,0.1051,1,True
59715,Peter O'Meara,0.215,1,True
1239704,Macdara Ó Fátharta,0.1026,1,True
1738564,Liza Ross,0.2663,1,True
63365,David Herlihy,1.1761,1,True
982297,J. Michael Oliva,0.0835,1,True
939166,Brian Gleason,0.5671,1,True
939366,Anna Felix,0.0389,1,True
1674161,Ryan Bingham,0.8511,5,True
308843,Rick Dial,0.1624,1,True
239997,Debrianna Mansini,0.3928,1,True
2735173,Jerry Handy,0.0071,1,True
2735174,Jack Nation,0.0168,1,True
109560,Gabourey Sidibe,0.5029,8,True
77069,Lenny Kravitz,0.7391,10,False
109562,Stephanie Andujar,0.0878,5,True
109563,Chyna Layne,0.1921,1,True
109564,Amina Robinson,0.0639,1,True
109565,Xosha Roquemore,0.2399,5,True
109566,Angelic Zambrana,0.383,1,True
109567,Aunt Dot,0.0143,1,True
109568,Nealla Gordon,0.1092,1,True
109569,Grace Hightower,0.0143,1,True
109570,Barret Helms,0.0941,1,True
65397,Kimberly Russell,0.2456,1,True
16702,Sean Harris,1.3002,7,True
449889,Plan B,0.2199,6,True
85065,Jack O'Connell,1.9236,8,True
1148519,Jamie Downey,0.0641,1,True
1148520,Liz Daniels,0.288,1,True
440943,Raza Jaffrey,0.3622,6,True
225610,Joseph Gilgun,0.7742,7,True
146768,Claire Hackett,0.1551,1,True
591346,Forbes KB,0.245,1,True
122231,Kate Moennig,1.3058,7,True
5370,Austin Lysy,0.2644,1,True
963684,Chandler Frantz,0.297,1,True
1330527,Lily Mo Sheen,0.6437,1,True
468492,Lucian Maisel,0.119,1,True
1178792,Jason Harris,0.1466,1,True
222121,Ben Schwartz,1.3155,8,True
43323,José Luis García Pérez,0.0686,6,True
559068,Robert Paterson,0.5462,1,True
1040499,Ivana Miño,0.2292,1,True
194641,Warner Loughlin,0.0602,1,True
1062208,Cade Dundish,0.0661,1,True
176035,Kirk Baily,0.1923,6,True
41227,Anne Lockhart,0.6798,5,True
1208113,Michalla Petersen,0.0261,1,True
120832,Kasia Smutniak,0.6439,5,True
120833,Richard Durden,0.7999,6,True
1019987,Bing Yin,0.0964,1,True
574378,Amber Rose Revah,1.1269,6,True
1637449,François Bredon,0.1201,1,True
82318,Chems Dahmani,0.1153,1,True
1068891,Sami Darr,0.1278,1,True
1637450,Julien Hagnery,0.0453,1,True
1001076,Mostéfa Stiti,0.0821,1,True
1121635,Rebecca Dayan,0.2909,5,True
118512,Michaël Vander-Meiren,0.0835,1,True
1637451,Didier Constant,0.0596,1,True
146182,Alexandra Boyd,0.9667,1,True
1187835,James A. Stephens,0.1459,1,True
1187836,Gregory Woo,0.0214,1,True
1580133,Nicole Ehinger,0.1732,1,True
119586,Ethan Peck,1.0768,7,True
173212,Tohoru Masamune,0.1756,1,True
973135,Claire Geare,0.4923,1,True
114144,Gio Perez,0.0986,1,True
88550,Joel Marsh Garland,0.2178,1,True
1214054,Jason Kolotouros,0.188,1,True
167582,Lynda Gravatt,0.096,1,True
7107,Daniel Olbrychski,0.3295,6,True
1116905,Daniel Pearce,0.0905,1,True
44826,Hunt Block,0.5965,5,True
118377,Cassidy Hinkle,0.1751,1,True
1503860,Vladislav Koulikov,0.0297,1,True
1944556,Olya Zueva,0.1238,1,True
118384,Kevin O'Donnell,0.0615,1,True
118391,Zach Shaffer,0.0352,1,True
74748,Randy Couture,0.4643,7,True
77120,Steve Austin,0.3764,9,True
99414,Giselle Itié,0.5761,5,True
126502,Charisma Carpenter,1.075,8,True
68559,Gary Daniels,0.5898,6,True
131772,Amin Joseph,0.4839,1,True
115840,Grifon Aldren,0.4503,1,True
44649,Violante Placido,1.0413,5,True
53904,Johan Leysen,0.3222,5,True
85386,Irina Björklund,0.4668,6,True
55002,Björn Granath,0.3255,5,True
226029,Giorgio Gobbi,1.1385,1,True
7556,Silvana Bosi,0.1319,1,True
1223739,Guido Palliggiano,0.1089,1,True
147734,Samuli Vauramo,0.2114,5,True
1280828,Antonio Rampino,0.0214,1,True
105868,Filippo Timi,0.0949,1,True
1280829,Ilaria Cramerotti,0.1961,1,True
1280830,Angelica Novak,0.0441,1,True
97406,Natalie Zea,1.241,7,True
87822,Damon Wayans Jr.,0.9197,9,True
147445,Derek Jeter,0.048,10,False
142953,Mini Anden,0.3914,6,True
90113,Katarzyna Wolejnio,0.2528,1,True
1092893,Ardy Brent Carlson,0.1167,1,True
1496437,Joshua Bridgewater,0.0479,1,True
1485819,Joel Davis,0.0691,1,True
179973,Mark Nutter,0.1239,1,True
557932,Robbie Sublett,0.1463,1,True
1765788,Kevin DeCoste,0.1597,1,True
2727141,Robert Degnan,0.0143,1,True
1158532,Tora Hallström,0.4071,1,True
1540108,Frank S. Aronson,0.0214,1,True
1736804,Troy Doherty,0.437,1,True
2727143,Ian Sherman,0.0143,1,True
1534016,Timothy Crowe,0.0214,1,True
91600,R.H. Thomson,0.344,6,True
19961,Nina Dobrev,3.1343,10,True
125579,Mishu Vellani,0.1409,1,True
12487,Julie Khaner,0.1359,1,True
63858,Laura de Carteret,0.4005,5,True
125581,Tiffany Lyndall-Knight,0.2503,4,True
125582,Arlene Duncan,0.1577,4,True
1160260,Tamsen McDonough,0.3045,1,True
1160261,Kathryn Kriitmaa,0.052,1,True
1160262,Adam Waxman,0.1338,1,True
1228319,Natalie Lisinska,0.3794,4,True
100567,Kerry O'Malley,0.5111,1,True
133926,Alexander Conti,0.3304,1,True
1120617,Philip Cabrita,0.0457,1,True
112643,Vanesa Tomasino,0.3354,1,True
75532,Benita Ha,0.2397,1,True
1145894,J. Winston Carroll,0.3387,1,True
103834,Joe Reegan,0.3621,1,True
98420,Lynn Lowry,0.3535,5,True
103832,Christie Lynn Smith,0.4348,1,True
12549,Brett Rickaby,0.1789,4,True
80378,Preston Bailey,0.6295,1,True
103833,John Aylward,0.2529,5,True
992427,Pierce Gagnon,2.0754,6,True
83605,Mike Hickman,0.1059,4,True
570775,Matt Lintz,1.0046,5,True
27798,Marilyn Burns,0.3024,7,True
122454,Allen Danziger,0.1295,4,True
122455,Paul A. Partain,0.2863,4,True
122457,Teri McMinn,0.0456,4,True
104014,Jim Siedow,0.1284,5,True
27804,Gunnar Hansen,0.1538,7,True
104892,John Dugan,0.1169,4,True
1453740,Robert Courtin,0.0495,1,True
565191,William Creamer,0.0338,1,True
1372356,John Henry Faulk,0.0398,1,True
1453812,Jerry Green,0.0261,1,True
1453813,Ed Guinn,0.0286,1,True
1453814,Joe Bill Hogan,0.0143,1,True
1453815,Perry Lorenz,0.0327,1,True
211937,Tiffany Espensen,0.2296,5,True
1627909,Daniel Lévesque,0.532,1,True
1470384,Max Turnbull,0.0793,1,True
1507598,Charlie Gallant,0.1727,1,True
999790,Alexis Knapp,0.4799,7,True
140114,Marie Avgeropoulos,1.0394,8,True
543990,Merritt Patterson,1.1034,6,True
144852,Richard Harmon,2.0383,7,True
3856045,Tyler McKinney,0.0704,1,True
1220256,Zoe Salmon,0.088,1,True
1014926,Lino Facioli,0.2445,5,True
3856049,Eric Marshall,0.0143,1,True
69230,Lars Ulrich,0.1356,9,True
19185,Mario López,0.326,9,True
77271,Pink,0.3699,10,False
287341,Billy Bush,0.1286,7,True
151361,Kurt Loder,0.1301,6,True
53397,Christina Aguilera,0.3919,10,False
475512,Ellie Kemper,1.284,9,True
543505,Jake Johnson,1.2123,9,True
97906,Christine Nguyen,2.2208,6,True
169337,Katherine LaNasa,1.8475,6,True
2073513,Megan Suri,1.0023,5,True
25732,Curtis Matthew,0.6208,1,True
65445,Samuel Roukin,0.1789,5,True
84468,Laine MacNeil,0.4648,4,True
111931,Andrew McNee,0.1803,1,True
858704,Connor Fielding,0.6473,1,True
1769435,Owen Fielding,0.3055,1,True
111923,Karan Brar,0.9761,7,True
152863,Belita Moreno,0.1753,5,True
1366703,Nicholas Carey,0.1088,1,True
118753,Alexander Wraith,0.3997,5,True
115335,Anna Kuchma,0.1188,1,True
71810,Julianne Michelle,0.5951,1,True
118755,Keith Middlebrook,0.09,4,True
59860,Alice Eve,2.7315,8,True
111685,Kim Shaw,0.6776,4,True
1215836,Kyle Bornheimer,0.4915,6,True
200237,Jessica St. Clair,0.232,4,True
15453,Debra Jo Rupp,0.8724,8,True
29407,Trevor Eve,0.3549,6,True
56104,Sharon Maughan,0.2396,4,True
78811,Quinton 'Rampage' Jackson,0.3624,8,True
29512,Gerald McRaney,1.1052,7,True
4753,Brian Bloom,0.8511,6,True
65726,Maury Sterling,0.5853,6,True
208069,Jacob Blair,0.6801,5,True
1316023,Jon Kortajarena,0.7884,5,True
142380,Paulette Lamori,0.1051,1,True
35027,Ryan Simpkins,0.3482,5,True
63540,Teddy Sears,0.7254,6,True
162526,Paul Butler,0.0563,1,True
142381,Aaron Sanders,0.2342,1,True
1544916,Aline Weber,0.0071,1,True
77803,Keri Lynn Pratt,0.5252,5,True
145132,Jenna Gavigan,0.0992,1,True
1544917,Alicia Carr,0.2129,1,True
156615,Leslie Rivers,0.0377,1,True
113224,Michaela Watkins,0.4673,6,True
41217,Tom Bosley,0.5684,9,True
207250,Maribeth Monroe,0.3454,5,True
113223,Linda Lavin,0.3803,7,True
149486,Carlease Burke,0.2666,5,True
1656906,Amy Block,0.0071,1,True
112052,Jennifer Elise Cox,0.4507,5,True
64147,Peter Macdissi,0.2905,5,True
113230,Peter Francis James,0.1055,5,True
143244,Tanee McCall,0.2664,1,True
2422593,Daniel Kalal,0.0336,1,True
113308,Louis Ozawa,0.3769,5,True
1015924,Carey Jones,0.3626,1,True
937684,Lil Woods,0.3841,1,True
1548525,Oscar Steer,0.402,1,True
1870714,Rosie Taylor-Ritson,0.3978,1,True
81269,Eros Vlahos,0.3826,6,True
1222241,Katy Brand,0.4438,6,True
36668,Sinead Matthews,0.5729,4,True
72310,Sam Kelly,0.4222,5,True
85825,Leighton Meester,2.0329,9,True
109708,Bill Burr,1.0372,9,True
1248380,Savannah Paige Rae,0.3069,5,True
41308,Bobby Coleman,0.2972,6,True
114599,Hallock Beals,0.2034,5,True
114600,Nick Lashaway,0.2442,5,True
114601,Carly Chaikin,0.661,7,True
114603,Adam Barnett,0.0214,1,True
101847,Lance E. Nichols,0.2247,4,True
2184260,Carrie Malabre,0.052,1,True
1086221,Stephanie Leigh Schlund,0.1494,4,True
114760,Kacey Barnfield,0.6205,5,True
78994,Sergio Peris-Mencheta,0.3372,6,True
970017,Norman Yeung,0.1103,1,True
969189,Ray Olubowale,0.1554,1,True
1310668,Christopher Kano,0.0143,1,True
1310669,Tatsuya Goke,0.0143,1,True
930327,Nobuya Shimamoto,0.2392,1,True
10916,Caterina Murino,1.14,7,True
10917,Simon Abkarian,0.2022,6,True
76339,Claudio Santamaria,0.3076,5,True
94955,Sébastien Foucan,0.2018,6,True
40660,Malcolm Sinclair,0.2467,5,True
49487,Richard Sammel,0.4341,5,True
207606,Alessandra Ambrosio,1.0114,9,True
115787,Danny John-Jules,0.9614,6,True
10845,Marit Velle Kile,0.1421,1,True
10846,Daz Crawford,0.4265,1,True
12949,Priscilla Presley,1.5774,9,True
12951,O. J. Simpson,0.4585,10,False
115654,Anna Nicole Smith,1.0032,9,True
122592,Ed Williams,0.4825,4,True
13422,Raye Birk,0.1892,5,True
1319670,Wylie Small,0.2057,1,True
1829397,Sharon Cornell,0.0362,1,True
3126366,Lorali Hart,1.7201,1,True
10777,Maria Grazia Cucinotta,0.6785,6,True
1123329,Goldie,0.1015,8,True
10824,N'Bushe Wright,0.1877,5,True
66147,Arly Jover,0.4238,4,True
4962631,Donna Wong,0.0143,1,True
161917,Carmen Thomas,0.3959,1,True
149407,Shannon Lee,0.576,7,True
42191,Kenny Johnson,1.7266,7,True
115788,Paul Levesque,0.6071,9,True
10875,Françoise Yip,0.9944,5,True
143382,Mark Berry,0.1897,1,True
1052900,Paul Anthony,0.0687,1,True
276478,Michael Anthony Rawlins,0.0826,1,True
115854,Matthew Sharp,0.0546,1,True
2101773,Brett Morris,0.0214,1,True
115855,Rhona Shekter,0.2224,1,True
115856,Kenneth McGregor,0.157,1,True
64470,Katie Stuart,0.2506,4,True
1457276,Charles Siegel,1.1416,1,True
263,Emilio Echevarría,0.204,6,True
115876,Mikhail Gorevoy,0.3379,5,True
1365,Lawrence Makoare,0.385,7,True
2801251,Ben Wee,0.0143,1,True
10938,Barbara Carrera,1.0919,7,True
115872,Pamela Salem,0.2747,5,True
152283,Milos Kirek,0.105,1,True
44700,Anthony Sharp,0.5858,5,True
51813,Prunella Gee,0.3808,6,True
133035,Jill Meager,1.2201,1,True
13476,Nell Campbell,0.4987,7,True
13477,Jonathan Adams,1.0334,4,True
1597838,Peter Hinwood,0.6692,6,True
1304766,Hilary Farr,0.3365,5,True
1628117,Pierre Bedenes,0.0599,1,True
133499,Christopher Biggins,0.3281,5,True
13483,Gaye Brown,0.3184,5,True
149138,Ishaq Bux,0.0953,4,True
2390902,Craig Warnock,0.1823,4,True
154971,David Rappaport,0.6939,5,True
995639,Malcolm Dixon,0.1003,4,True
995640,Tiny Ross,0.2049,4,True
12689,Ralph Richardson,0.3465,9,True
215741,Winston Dennis,1.0357,1,True
116907,Marshall Manesh,0.3264,6,True
2718720,James Allen,0.0214,1,True
1504125,Katsy Chappell,0.088,1,True
1474923,Crystina Wyler,0.0261,1,True
1778254,Ofer Samra,0.1168,5,True
119172,Luisa Ranieri,1.4348,6,True
44104,Milena Vukotić,0.3415,5,True
7543,Marina Massironi,0.1079,1,True
67175,Luisa De Santis,0.1854,1,True
2757489,Paolo Arvedi,0.0658,1,True
206409,Lidia Biondi,0.1846,1,True
116692,Giordano Formenti,0.0264,1,True
76344,Remo Remotti,0.1667,1,True
120137,Ivana Lotito,0.5487,1,True
4514,Tuesday Weld,1.0487,8,True
116869,Taylor Dempsey,0.0623,1,True
73016,Debi Derryberry,0.575,5,True
12957,Nancy Marchand,0.7824,7,True
218220,Jeannette Charles,0.1154,4,True
71041,'Weird Al' Yankovic,0.5145,10,False
4249578,Leslie Maier,0.0681,1,True
154416,Winifred Freedman,0.0938,1,True
3839620,Tony Brafa,0.2852,1,True
119113,Jacqueline Brookes,0.2344,5,True
13399,Lloyd Bochner,0.4178,6,True
158936,Tim O'Connor,0.3385,5,True
1218761,John Roarke,0.1532,4,True
2937491,Margery Jane Ross,0.0143,1,True
166827,Gail Neely,0.0794,1,True
6579,Brian Delate,0.3351,1,True
23119,Peter Krause,1.2873,8,True
116898,Blair Slater,0.3593,1,True
1048405,Krista Lynn Landolfi,0.1414,1,True
116899,Ron Taylor,0.0261,1,True
116900,Don Taylor,0.0327,1,True
21521,Steven Hill,0.5992,7,True
117642,Jason Momoa,6.1607,10,True
81346,Laila Rouass,0.7255,5,True
105688,Bashar Rahal,1.2133,5,True
1812100,Anton Trendafilov,1.245,1,True
1255958,Teodora Duhovnikova,1.0442,5,True
518627,Joel Courtney,0.5767,6,True
518628,Riley Griffiths,0.1843,5,True
456066,Ryan Lee,0.4055,5,True
222122,Gabriel Basso,1.3678,6,True
88950,Joel McKinnon Miller,0.3939,6,True
484293,Britt Flatmo,0.1143,1,True
147056,Caitríona Balfe,1.4654,8,True
108253,Katie Lowes,1.1061,7,True
69036,Christian De Sica,0.143,5,True
44646,Alessio Boni,0.2629,5,True
124622,Daniele Pecci,0.3071,1,True
229667,Giovanni Guidelli,0.1067,1,True
222569,Bruno Wolkowitch,0.1516,1,True
79031,Julien Baumgartner,0.1675,5,True
225479,François Vincentelli,0.1787,4,True
40939,Clément Sibony,0.3568,4,True
24542,Jean-Claude Adelin,0.0389,1,True
27401,Bruno Bilotta,1.1983,1,True
1030261,Bérénice Marlohe,0.8021,7,True
11045,Ola Rapace,0.8114,7,True
206273,Bill Buckhurst,0.4575,4,True
100242,Elize du Toit,0.1336,4,True
122556,Ian Bonar,0.2651,5,True
2917099,Gordon Milne,0.0495,1,True
1574323,Yennis Cheung,1.5116,5,True
1771325,Amir Boutrous,2.5002,6,True
90033,Aly Michalka,1.0047,7,True
118420,Juliette Goglia,0.5473,5,True
95038,Johanna Braddy,1.0556,7,True
66776,Liza Minnelli,0.5363,10,True
118514,Parker Fong,0.147,1,True
118515,Noah Mills,0.3163,1,True
118516,Billy Stritch,0.0901,1,True
53807,Armie Hammer,0.7527,10,True
928532,Josh Pence,0.2514,1,True
88123,Brenda Song,0.9748,8,True
56930,David Selby,0.7904,7,True
968542,Denise Grayson,0.6782,1,True
135851,Bryan Barter,0.0261,1,True
115406,Dustin Fitzsimons,0.0557,1,True
118545,Dakota Johnson,5.3432,10,True
1069630,Caitlin Gerard,1.2287,6,True
93528,LeToya Luckett,0.1678,8,True
118599,Michael Daniel Cassady,0.2324,1,True
118590,Larry Joe Campbell,0.5296,7,True
118643,Falk Hentschel,0.5683,6,True
1588955,Rich Manley,1.1924,1,True
1533024,Miles Chalmers,0.1178,1,True
966625,Jesse Wheeler,0.0805,1,True
59242,Desiree Zurowski,0.2018,1,True
11828,Adrian Hough,0.314,1,True
1511137,Grace Sherman,0.1502,1,True
119248,Daniel Sharman,0.7324,8,True
308540,Anne Day-Jones,0.7108,1,True
43292,Steve Byers,0.3692,6,True
83222,Shane McRae,0.8307,5,True
1124488,Lisa Thoreson,0.1033,1,True
1124489,Florence Kastriner,0.0801,1,True
1232567,Natalie Carter,0.0849,1,True
1302816,Phyllis MacBryde,0.0214,1,True
943010,Chuck Scarborough,0.1115,6,True
1302820,Kar Fearon,0.0984,1,True
1302821,RJ Konner,0.1112,1,True
1302822,Susan D. Michaels,0.0214,1,True
1253360,Pedro Pascal,7.1315,10,True
936672,Jessica Schulte,0.1947,1,True
1364656,Emily Nordwind,0.0814,1,True
1454400,Ella Stiller,0.3416,5,True
1077795,Quinn Dempsey Stiller,0.235,5,True
1454420,Brian Hopkins,0.1337,1,True
67849,Mary-Kate Olsen,0.3325,10,True
119708,David Francis,0.1169,1,True
119706,Karl Graboshas,0.1167,1,True
119707,Jonathan Dubsky,0.0853,1,True
119709,Rhiannon Moller-Trotter,0.0682,1,True
119710,Miguel Mendoza,0.0239,1,True
96596,Roc LaFortune,0.1975,1,True
1602194,Steve Godin,0.1209,1,True
1461222,I. Gusti Ayu Puspawati,0.1739,1,True
1461223,Hadi Subiyanto,0.1132,1,True
1461232,A. Jay Radcliff,0.0775,1,True
77264,Ashlie Atkinson,0.3876,5,True
142192,Ryan O'Nan,0.3744,1,True
1456290,Gita Reddy,0.215,1,True
1461233,Jen Kwok,0.0453,1,True
193141,Mary Testa,0.6122,5,True
67737,Tuva Novotny,1.4229,7,True
222129,James Wolk,1.141,7,True
98276,Sean Wing,0.1618,1,True
30882,Christine Lakin,0.6055,7,True
1378683,Meagan Holder,0.386,1,True
112574,Patrick Duffy,0.5876,9,True
2095487,Anna A. White,0.0674,1,True
1902796,Brytni Sarpy,0.0596,1,True
110531,Shanola Hampton,1.0443,7,True
91609,Joe Rogan,0.4551,10,False
105648,Nat Faxon,0.6022,6,True
1431853,Steffiana De La Cruz,0.3809,1,True
149829,Brandon Keener,0.1454,5,True
78435,Nick Bakay,0.8266,6,True
205725,Rasmus Hardiker,0.1679,5,True
