id,name,type,popularity,department
P-10412,Anne Jackson,Actor,0.3758,Acting
P-16504,Tony Burton,Actor,0.3376,Acting
P-1413939,Lia Beldam,Actor,0.2659,Acting
P-1413940,Billie Gibson,Actor,0.0453,Acting
P-72742,Barry Dennen,Actor,0.1109,Acting
P-38651,David Baxt,Actor,0.2147,Acting
P-99366,Manning Redwood,Actor,0.1388,Acting
P-3738136,Lisa Burns,Actor,0.097,Acting
P-3738137,Louise Burns,Actor,0.0605,Acting
P-10447,Mariel Hemingway,Actor,0.7045,Acting
P-10448,Anne Byrne Hoffman,Actor,0.1552,Acting
P-10449,Karen Ludwig,Actor,0.195,Acting
P-10450,Michael O'Donoghue,Actor,0.1295,Acting
P-43203,Tisa Farrow,Actor,0.2491,Acting
P-2598881,Damion Sheller,Actor,0.0214,Acting
P-12900,Wallace Shawn,Actor,2.3247,Acting
P-1276096,Helen Hanft,Actor,0.1995,Acting
P-1267159,Bella Abzug,Actor,0.1417,Acting
P-163851,Victor Truro,Actor,0.1039,Acting
P-33533,David Rasche,Actor,1.2548,Acting
P-10475,Lois Chiles,Actor,0.4771,Acting
P-10476,Corinne Cléry,Actor,0.239,Acting
P-10479,Toshirô Suga,Actor,0.0631,Acting
P-10481,Emily Bolton,Actor,0.2733,Acting
P-10483,Blanche Ravalec,Actor,0.5038,Acting
P-931614,Irka Bochenko,Actor,0.1233,Acting
P-19613,Mike Marshall,Actor,0.2483,Acting
P-1303696,Leila Shenna,Actor,0.1236,Acting
P-1280295,Anne Lonnberg,Actor,0.187,Acting
P-219130,Arthur Howard,Actor,1.1692,Acting
P-10500,Carole Bouquet,Actor,0.8576,Acting
P-10501,Chaim Topol,Actor,0.259,Acting
P-10502,Lynn-Holly Johnson,Actor,0.3648,Acting
P-10503,Cassandra Harris,Actor,0.5536,Acting
P-10504,Jill Bennett,Actor,0.1737,Acting
P-10505,Michael Gothard,Actor,0.154,Acting
P-10506,John Wyman,Actor,0.611,Acting
P-10507,Jack Hedley,Actor,0.1431,Acting
P-39066,James Villiers,Actor,0.3072,Acting
P-1173719,John Moreno,Actor,0.265,Acting
P-10508,Louis Jourdan,Actor,0.4493,Acting
P-10509,Kristina Wayborn,Actor,0.2808,Acting
P-10510,Kabir Bedi,Actor,0.3078,Acting
P-1233481,Vijay Amritraj,Actor,0.4132,Acting
P-10513,Robert Brown,Actor,0.1557,Acting
P-10511,David Meyer,Actor,0.2322,Acting
P-14759,Albert Moses,Actor,0.1625,Acting
P-10512,Tony Meyer,Actor,0.0532,Acting
P-10514,Michaela Clavell,Actor,0.0987,Acting
P-10555,Tony Roberts,Actor,0.2339,Acting
P-10556,Carol Kane,Actor,1.4422,Acting
P-10557,Paul Simon,Actor,0.2562,Acting
P-10558,Janet Margolin,Actor,0.4568,Acting
P-10559,Colleen Dewhurst,Actor,0.4195,Acting
P-10560,Donald Symington,Actor,0.089,Acting
P-10561,Helen Ludlam,Actor,0.0505,Acting
P-10562,Mordecai Lawner,Actor,0.1035,Acting
P-10563,Joan Neuman,Actor,0.0239,Acting
P-10564,Jonathan Munk,Actor,0.0286,Acting
P-1726163,Ruth Volner,Actor,0.0368,Acting
P-1726165,Martin Rosenblatt,Actor,0.0404,Acting
P-142244,Mary Boylan,Actor,2.1601,Acting
P-1188805,Alan Landers,Actor,2.0551,Acting
P-10660,Tanya Roberts,Actor,0.7709,Acting
P-10661,Grace Jones,Actor,0.548,Acting
P-10662,Patrick Macnee,Actor,0.5673,Acting
P-5274,Patrick Bauchau,Actor,0.4475,Acting
P-10663,Fiona Fullerton,Actor,0.2926,Acting
P-10664,Willoughby Gray,Actor,0.2382,Acting
P-16644,Dolph Lundgren,Actor,2.0849,Acting
P-548088,Bill Ackridge,Actor,2.147,Acting
P-10669,Timothy Dalton,Actor,1.7229,Acting
P-10670,Maryam d'Abo,Actor,0.5208,Acting
P-10671,Joe Don Baker,Actor,0.7995,Acting
P-10672,Art Malik,Actor,0.8373,Acting
P-1924,Jeroen Krabbé,Actor,0.6486,Acting
P-10674,Thomas Wheatley,Actor,0.847,Acting
P-10675,Caroline Bliss,Actor,0.7736,Acting
P-26055,Virginia Hey,Actor,0.4861,Acting
P-95536,John Bowe,Actor,0.3734,Acting
P-10680,Talisa Soto,Actor,0.5662,Acting
P-5616,Everett McGill,Actor,0.5756,Acting
P-10681,Wayne Newton,Actor,0.6713,Acting
P-10682,Anthony Starke,Actor,0.5273,Acting
P-7372,Pedro Armendáriz Jr.,Actor,0.5008,Acting
P-23648,Priscilla Barnes,Actor,0.4909,Acting
P-40598,Rafer Johnson,Actor,4.377,Acting
P-78006,Roger Cudney,Actor,1.7781,Acting
P-10695,Izabella Scorupco,Actor,1.1491,Acting
P-10696,Famke Janssen,Actor,3.1791,Acting
P-10698,Tchéky Karyo,Actor,0.9776,Acting
P-3757,Gottfried John,Actor,0.263,Acting
P-10699,Samantha Bond,Actor,1.7056,Acting
P-10700,Serena Gordon,Actor,0.3561,Acting
P-1228249,Pavel Douglas,Actor,0.147,Acting
P-10689,Rob Brown,Actor,0.6332,Acting
P-10690,Anna Paquin,Actor,1.0698,Acting
P-3586024,Damany Mathis,Actor,0.0286,Acting
P-10692,Michael Pitt,Actor,0.7952,Acting
P-172705,Richard Easton,Actor,0.2422,Acting
P-10694,Glenn Fitzgerald,Actor,0.2823,Acting
P-1216485,Lil' Zane,Actor,0.2096,Acting
P-10693,Stephanie Berry,Actor,0.1524,Acting
P-61012,Fly Williams III,Actor,0.0625,Acting
P-1457478,Damion Lee,Actor,0.0643,Acting
P-1637970,Tom Kearns,Actor,0.0239,Acting
P-10726,James Fleet,Actor,1.0749,Acting
P-10729,Charlotte Coleman,Actor,0.2096,Acting
P-10728,David Bower,Actor,0.3311,Acting
P-13328,Corin Redgrave,Actor,0.1327,Acting
P-10731,Anna Chancellor,Actor,1.0122,Acting
P-10736,Timothy Walker,Actor,0.1269,Acting
P-117557,Sara Crowe,Actor,0.1404,Acting
P-1075073,Ronald Herdman,Actor,0.0592,Acting
P-1229860,Elspet Gray,Actor,0.1172,Acting
P-189281,Philip Voss,Actor,0.2266,Acting
P-141354,Nicola Walker,Actor,2.2189,Acting
P-7248,Cliff Curtis,Actor,1.5804,Acting
P-10756,Kerry Walker,Actor,0.1086,Acting
P-7255,Ian Mune,Actor,0.1277,Acting
P-10760,Geneviève Lemon,Actor,0.4156,Acting
P-7249,Pete Smith,Actor,0.1496,Acting
P-173431,Bruce Allpress,Actor,0.7603,Acting
P-53485,Rose McIver,Actor,0.999,Acting
P-2612385,Verity George,Actor,0.0071,Acting
P-11338,Stephen Papps,Actor,0.9325,Acting
P-240221,Karen Colston,Actor,0.0362,Acting
P-11451,Eddie Campbell,Actor,0.1103,Acting
P-10761,Te Whatanui Skipwith,Actor,0.0239,Acting
P-1620,Michelle Yeoh,Actor,2.1546,Acting
P-10742,Teri Hatcher,Actor,1.3968,Acting
P-10744,Götz Otto,Actor,0.3244,Acting
P-10747,Julian Fellowes,Actor,0.525,Acting
P-10748,Terence Rigby,Actor,0.4642,Acting
P-1423897,Cecilie Thomsen,Actor,0.2951,Acting
P-17276,Gerard Butler,Actor,3.4145,Acting
P-229303,Phillip Kwok,Actor,1.3307,Acting
P-11084,Kelly McGillis,Actor,1.3255,Acting
P-11085,Anthony Edwards,Actor,1.0365,Acting
P-57082,John Stockwell,Actor,0.5267,Acting
P-11088,Barry Tubb,Actor,0.3261,Acting
P-11089,Whip Hubley,Actor,0.4145,Acting
P-17304,Adrian Pasdar,Actor,1.2691,Acting
P-1681008,Randall Brady,Actor,0.18,Acting
P-11616,Olivia Williams,Actor,1.1401,Acting
P-1106256,Angelica Page,Actor,0.7875,Acting
P-11618,Greg Wood,Actor,0.1502,Acting
P-52861,Peter Anthony Tambakis,Actor,0.7114,Acting
P-11619,Jeffrey Zubernis,Actor,0.4251,Acting
P-11621,Bruce Norris,Actor,0.2548,Acting
P-1318896,Lisa Summerour,Actor,0.2808,Acting
P-1559326,Firdous Bamji,Actor,0.2894,Acting
P-6439,Samia Shoaib,Actor,0.221,Acting
P-11389,John Lone,Actor,0.6552,Acting
P-6720,Joan Chen,Actor,1.2857,Acting
P-11394,Ruocheng Ying,Actor,0.3738,Acting
P-11395,Victor Wong Chi-Keung,Actor,0.6326,Acting
P-11392,Dennis Dun,Actor,0.3358,Acting
P-11396,Maggie Han,Actor,0.1832,Acting
P-69033,Vivian Wu,Actor,0.506,Acting
P-11398,Cary-Hiroyuki Tagawa,Actor,0.7661,Acting
P-1677316,Jade Go,Actor,0.231,Acting
P-11399,Fumihiko Ikeda,Actor,0.0563,Acting
P-1448561,Richard Vuu,Actor,0.0954,Acting
P-1448562,Tsou Tijger,Actor,0.0692,Acting
P-1448563,Tao Wu,Actor,0.0835,Acting
P-11108,Simon Pegg,Actor,2.2044,Acting
P-11109,Nick Frost,Actor,2.1644,Acting
P-11110,Kate Ashfield,Actor,0.5536,Acting
P-11111,Lucy Davis,Actor,1.6269,Acting
P-47730,Jessica Hynes,Actor,0.6945,Acting
P-26209,Matt Lucas,Actor,0.6506,Acting
P-11115,Peter Serafinowicz,Actor,0.8229,Acting
P-28847,Rafe Spall,Actor,1.1312,Acting
P-34551,Reece Shearsmith,Actor,0.4548,Acting
P-120931,Tamsin Greig,Actor,0.5189,Acting
P-137471,Julia Deakin,Actor,0.2635,Acting
P-11117,Steve Emerson,Actor,0.1217,Acting
P-11276,Tim Pigott-Smith,Actor,0.3173,Acting
P-11278,Rupert Graves,Actor,0.7661,Acting
P-11279,Roger Allam,Actor,0.8462,Acting
P-11280,Ben Miles,Actor,0.929,Acting
P-11281,Sinéad Cusack,Actor,0.8273,Acting
P-11277,Natasha Wightman,Actor,0.1769,Acting
P-11282,John Standing,Actor,0.4704,Acting
P-11283,Clive Ashborn,Actor,0.0975,Acting
P-11285,Ian Burfield,Actor,0.1819,Acting
P-17606,Imogen Poots,Actor,2.0605,Acting
P-11148,Joan Allen,Actor,1.9451,Acting
P-11150,Gina Gershon,Actor,2.5048,Acting
P-11149,Dominique Swain,Actor,0.689,Acting
P-30485,CCH Pounder,Actor,1.3347,Acting
P-21505,Robert Wisdom,Actor,1.373,Acting
P-11152,Margaret Cho,Actor,0.3574,Acting
P-11153,James Denton,Actor,1.0325,Acting
P-11158,Ernest Liu,Actor,0.7729,Acting
P-3136,Salma Hayek Pinault,Actor,1.6892,Acting
P-11159,Cheech Marin,Actor,0.9149,Acting
P-11160,Danny Trejo,Actor,1.7663,Acting
P-11162,Brenda Hillhouse,Actor,0.2533,Acting
P-11164,Kelly Preston,Actor,0.945,Acting
P-139997,Cristos,Actor,1.0476,Acting
P-2632254,Rosalia Hayakawa,Actor,1.1309,Acting
P-11462,Ellen Sandweiss,Actor,0.1501,Acting
P-11463,Richard DeManincor,Actor,0.3363,Acting
P-11464,Betsy Baker,Actor,0.2834,Acting
P-11465,Theresa Tilly,Actor,0.0975,Acting
P-1116941,Philip A. Gillis,Actor,0.1377,Acting
P-1116942,Dorothy Tapert,Actor,0.1347,Acting
P-1116943,Cheryl Guttridge,Actor,0.0858,Acting
P-1116944,Barbara Carey,Actor,0.1038,Acting
P-2809509,David Horton,Actor,0.0214,Acting
P-2809510,Wendall Thomas,Actor,0.0143,Acting
P-2809511,Don Long,Actor,0.0143,Acting
P-2809512,Stu Smith,Actor,0.0214,Acting
P-11749,Sarah Berry,Actor,0.6579,Acting
P-11750,Dan Hicks,Actor,0.2052,Acting
P-11751,Kassie DePaiva,Actor,0.1458,Acting
P-11753,Denise Bixler,Actor,0.282,Acting
P-11754,Richard Domeier,Actor,0.0944,Acting
P-11755,John Peakes,Actor,0.1269,Acting
P-11756,Lou Hancock,Actor,0.1485,Acting
P-1840027,Snowy Winters,Actor,0.051,Acting
P-2366023,Sol Abrams,Actor,0.0261,Acting
P-11641,Scott Spiegel,Actor,0.956,Acting
P-2390737,Thomas Kidd,Actor,0.0357,Acting
P-2809525,Mitch Cantor,Actor,0.0261,Acting
P-11763,Marcus Gilbert,Actor,0.2019,Acting
P-11764,Ian Abercrombie,Actor,0.4203,Acting
P-11765,Richard Grove,Actor,0.1566,Acting
P-11767,Michael Earl Reid,Actor,0.1264,Acting
P-11766,Timothy Patrick Quill,Actor,0.2863,Acting
P-11768,Patricia Tallman,Actor,0.7156,Acting
P-1195675,Deke Anderson,Actor,0.0744,Acting
P-79497,Bruce Thomas,Actor,0.3241,Acting
P-2366015,Sara Shearer,Actor,0.0286,Acting
P-2366016,Shiva Gordon,Actor,0.0256,Acting
P-1506253,Billy Bryan,Actor,0.0409,Acting
P-234924,Jessie Cave,Actor,0.258,Acting
P-234934,Freddie Stroma,Actor,2.0193,Acting
P-12838,Joerg Stadler,Actor,1.4537,Acting
P-202032,Ralph Ineson,Actor,1.896,Acting
P-69122,Heather Graham,Actor,1.7265,Acting
P-385,Ian Richardson,Actor,0.5514,Acting
P-1641,Katrin Cartlidge,Actor,0.7392,Acting
P-25656,Terence Harvey,Actor,0.2041,Acting
P-80365,Paul Rhys,Actor,0.3038,Acting
P-80366,Lesley Sharp,Actor,0.9641,Acting
P-80367,Estelle Skornik,Actor,0.2003,Acting
P-80368,Nicholas McGaughey,Actor,0.1249,Acting
P-80369,Annabelle Apsion,Actor,0.4406,Acting
P-211738,Mark Dexter,Actor,0.1343,Acting
P-55470,Dominic Cooper,Actor,1.0076,Acting
P-11478,Lorraine Bracco,Actor,1.1816,Acting
P-11480,Frank Sivero,Actor,0.3517,Acting
P-11482,Tony Darrow,Actor,0.2934,Acting
P-11479,Chuck Low,Actor,0.1241,Acting
P-11481,Frank DiLeo,Actor,0.1708,Acting
P-99939,Henny Youngman,Actor,0.1088,Acting
P-11485,Gina Mastrogiacomo,Actor,0.5192,Acting
P-11483,Catherine Scorsese,Actor,0.2871,Acting
P-1006721,Charles Scorsese,Actor,0.2278,Acting
P-11484,Suzanne Shepherd,Actor,0.2568,Acting
P-11486,Michael Imperioli,Actor,1.5926,Acting
P-21490,Peter Onorati,Actor,1.0637,Acting
P-11510,Macaulay Culkin,Actor,0.8901,Acting
P-11511,Daniel Stern,Actor,0.9618,Acting
P-11512,John Heard,Actor,1.0193,Acting
P-66288,Roberts Blossom,Actor,0.6509,Acting
P-11514,Catherine O'Hara,Actor,1.5069,Acting
P-11515,Angela Goethals,Actor,0.4313,Acting
P-11516,Devin Ratray,Actor,0.4187,Acting
P-11518,Hillary Wolf,Actor,0.2783,Acting
P-11520,Michael C. Maronna,Actor,0.1971,Acting
P-11521,Kristin Minter,Actor,0.3168,Acting
P-1721099,Diana Rein,Actor,0.2326,Acting
P-11522,Jedidiah Cohen,Actor,0.1228,Acting
P-15250,Hope Davis,Actor,1.0344,Acting
P-18345,Brenda Fricker,Actor,0.7345,Acting
P-13472,Tim Curry,Actor,1.8015,Acting
P-60949,Rob Schneider,Actor,1.6871,Acting
P-1530055,Terrie Snell,Actor,0.2436,Acting
P-2441307,Maureen Elisabeth Shay,Actor,0.1741,Acting
P-13314,Dana Ivey,Actor,0.5194,Acting
P-115457,Eddie Bracken,Actor,0.2909,Acting
P-12851,Ally Sheedy,Actor,1.3039,Acting
P-17141,Greg Kinnear,Actor,1.3281,Acting
P-17142,Paul Dano,Actor,1.9799,Acting
P-17140,Abigail Breslin,Actor,2.1839,Acting
P-17419,Bryan Cranston,Actor,2.0639,Acting
P-17421,Wallace Langham,Actor,0.6862,Acting
P-35521,Matt Winston,Actor,0.309,Acting
P-17414,Jill Talley,Actor,0.4315,Acting
P-17415,Brenda Canela,Actor,0.0766,Acting
P-17416,Chuck Loring,Actor,0.0554,Acting
P-17417,Justin Shilton,Actor,0.2538,Acting
P-7502,Ernest Borgnine,Actor,1.1411,Acting
P-56871,Blair Underwood,Actor,0.5595,Acting
P-11627,Jayne Brook,Actor,1.0123,Acting
P-154644,Una Damon,Actor,0.423,Acting
P-13550,Elias Koteas,Actor,1.3743,Acting
P-52792,Maya Rudolph,Actor,1.1407,Acting
P-154954,Elizabeth Dennehy,Actor,0.6194,Acting
P-15252,Mason Gamble,Actor,0.6932,Acting
P-11850,Candice Bergen,Actor,3.0904,Acting
P-9126,Edward Fox,Actor,0.9742,Acting
P-11857,John Gielgud,Actor,0.5621,Acting
P-12726,Trevor Howard,Actor,0.5605,Acting
P-11859,John Mills,Actor,0.5794,Acting
P-11849,Rohini Hattangadi,Actor,0.4925,Acting
P-11854,Ian Charleson,Actor,0.4291,Acting
P-20807,Harsh Nayyar,Actor,0.1595,Acting
P-11860,Athol Fugard,Actor,0.168,Acting
P-2344,Günther Maria Halmer,Actor,0.2202,Acting
P-11852,Saeed Jaffrey,Actor,0.2668,Acting
P-11855,Geraldine James,Actor,0.9055,Acting
P-11853,Alyque Padamsee,Actor,0.0338,Acting
P-110723,Shreeram Lagoo,Actor,1.3553,Acting
P-11856,Daniel Day-Lewis,Actor,1.4167,Acting
P-992743,Vinay Apte,Actor,1.8396,Acting
P-11661,Kate Hudson,Actor,2.0126,Acting
P-11662,Jason Lee,Actor,1.0393,Acting
P-11663,Patrick Fugit,Actor,0.8983,Acting
P-11664,Zooey Deschanel,Actor,1.4972,Acting
P-11665,Michael Angarano,Actor,0.86,Acting
P-11666,John Fedevich,Actor,0.0752,Acting
P-11667,Mark Kozelek,Actor,0.1647,Acting
P-11668,Liz Stauber,Actor,0.5873,Acting
P-11669,Jimmy Fallon,Actor,1.0635,Acting
P-11670,Olivia Rosewood,Actor,0.2623,Acting
P-11678,Rainn Wilson,Actor,1.1459,Acting
P-11701,Angelina Jolie,Actor,7.2434,Acting
P-11703,Kerry Washington,Actor,1.4795,Acting
P-11704,Rachael Huntley,Actor,0.1201,Acting
P-11705,Michelle Monaghan,Actor,2.277,Acting
P-59156,Stephanie March,Actor,0.6546,Acting
P-41421,Jennifer Morrison,Actor,2.8349,Acting
P-1347627,Theresa Barrera,Actor,0.1039,Acting
P-68495,Perrey Reeves,Actor,0.489,Acting
P-1347628,Melanie Tolbert,Actor,0.0583,Acting
P-1016068,Elijah Alexander,Actor,0.2107,Acting
P-11716,Matthew Lawrence,Actor,0.6564,Acting
P-11717,Mara Wilson,Actor,0.7879,Acting
P-11718,Anne Haney,Actor,0.4122,Acting
P-11719,Scott Capurro,Actor,0.2897,Acting
P-11715,Polly Holliday,Actor,0.6561,Acting
P-27447,Sydney Walker,Actor,0.1034,Acting
P-548090,Joe Bellan,Actor,0.3914,Acting
P-80742,Martin Mull,Actor,0.5253,Acting
P-162323,Terence McGovern,Actor,0.343,Acting
P-1006368,Karen Kahn,Actor,0.3519,Acting
P-11782,Adrienne Barbeau,Actor,1.5827,Acting
P-11066,Hal Holbrook,Actor,1.0181,Acting
P-7302,Janet Leigh,Actor,1.0452,Acting
P-11784,Tom Atkins,Actor,0.618,Acting
P-11787,Nancy Kyes,Actor,0.3259,Acting
P-11788,Ty Mitchell,Actor,0.0815,Acting
P-11783,John Houseman,Actor,0.7026,Acting
P-11785,James Canning,Actor,0.257,Acting
P-11786,Charles Cyphers,Actor,0.2082,Acting
P-54564,George Buck Flower,Actor,0.3125,Acting
P-161371,Regina Waldon,Actor,0.0812,Acting
P-83104,Darrow Igus,Actor,0.1819,Acting
P-105624,Darwin Joston,Actor,1.0793,Acting
P-13022,Tom Berenger,Actor,1.7135,Acting
P-2178,Forest Whitaker,Actor,1.9457,Acting
P-11889,Mark Moses,Actor,0.5184,Acting
P-6396,Richard Edson,Actor,0.3986,Acting
P-11886,Francesco Quinn,Actor,0.4399,Acting
P-11885,John C. McGinley,Actor,0.7064,Acting
P-11888,Reggie Johnson,Actor,0.2637,Acting
P-4042,David Neidorf,Actor,0.2451,Acting
P-11890,Chris Pedersen,Actor,0.157,Acting
P-19384,Tony Todd,Actor,0.9996,Acting
P-1447263,Corkey Ford,Actor,0.1563,Acting
P-107323,Nick Nicholson,Actor,1.3008,Acting
P-8487,Gregory Peck,Actor,1.4879,Acting
P-855,Lee Remick,Actor,1.0927,Acting
P-8226,Billie Whitelaw,Actor,0.3018,Acting
P-11839,Harvey Stephens,Actor,0.2554,Acting
P-11840,Patrick Troughton,Actor,0.3257,Acting
P-9912,Martin Benson,Actor,0.4179,Acting
P-11841,Robert Rietti,Actor,0.1923,Acting
P-11842,Tommy Duggan,Actor,0.3032,Acting
P-11843,John Stride,Actor,0.1305,Acting
P-11844,Holly Palance,Actor,0.1323,Acting
P-25643,Anthony Nicholls,Actor,0.1461,Acting
P-156387,Roy Boyd,Actor,0.1454,Acting
P-117410,Robert MacLeod,Actor,0.1276,Acting
P-11901,Dennis Franz,Actor,0.6177,Acting
P-11902,Robin Bartlett,Actor,0.4153,Acting
P-11903,Joanna Merlin,Actor,0.1554,Acting
P-11911,Sarah Dampf,Actor,0.6598,Acting
P-11915,Nigel Gibbs,Actor,0.4477,Acting
P-66499,Lauri Johnson,Actor,0.2429,Acting
P-14740,Christian Aubert,Actor,0.6159,Acting
P-11913,Rhonda Dotson,Actor,0.1401,Acting
P-78789,Jay Patterson,Actor,0.2518,Acting
P-111454,Shishir Kurup,Actor,0.0924,Acting
P-28004,Brian Markinson,Actor,0.3993,Acting
P-11863,Sarah Michelle Gellar,Actor,1.4995,Acting
P-11864,Ryan Phillippe,Actor,1.086,Acting
P-11826,Selma Blair,Actor,0.8088,Acting
P-11866,Joshua Jackson,Actor,1.6487,Acting
P-11867,Eric Mabius,Actor,0.5481,Acting
P-11868,Sean Patrick Thomas,Actor,0.3697,Acting
P-11871,Alaina Reed Hall,Actor,0.3527,Acting
P-167166,Hiep Thi Le,Actor,0.2896,Acting
P-11872,Deborah Offner,Actor,0.1486,Acting
P-52188,Drew Snyder,Actor,0.4354,Acting
P-136482,Herta Ware,Actor,0.314,Acting
P-12967,Swoosie Kurtz,Actor,0.6828,Acting
P-11870,Christine Baranski,Actor,1.7652,Acting
P-11960,Tom T. Tran,Actor,0.0867,Acting
P-11961,Chintara Sukapatana,Actor,0.5091,Acting
P-22131,J. T. Walsh,Actor,0.8364,Acting
P-31005,Noble Willingham,Actor,0.3846,Acting
P-14330,Juney Smith,Actor,0.1269,Acting
P-4255,Richard Portnow,Actor,0.3789,Acting
P-1218025,Floyd Vivino,Actor,0.0441,Acting
P-184378,Cu Ba Nguyen,Actor,0.2864,Acting
P-16185,Dan Stanton,Actor,0.1481,Acting
P-16184,Don Stanton,Actor,0.2101,Acting
P-23626,Liev Schreiber,Actor,2.5866,Acting
P-12041,Julia Stiles,Actor,3.0967,Acting
P-12021,Mia Farrow,Actor,1.0461,Acting
P-12042,Seamus Davey-Fitzpatrick,Actor,0.186,Acting
P-12045,Carlo Sabatini,Actor,0.2197,Acting
P-936587,Bohumil Švarc,Actor,0.1264,Acting
P-27277,Giovanni Lombardo Radice,Actor,0.5904,Acting
P-1134337,Baby Zikova,Actor,0.0214,Acting
P-1134338,Baby Morvas,Actor,0.0256,Acting
P-1134339,Baby Muller,Actor,0.0214,Acting
P-1134340,Baby Litera,Actor,0.0214,Acting
P-1134336,Tomas Wooler,Actor,0.0536,Acting
P-57578,MyAnna Buring,Actor,2.8035,Acting
P-12052,Gwyneth Paltrow,Actor,1.8731,Acting
P-12055,John Cassini,Actor,0.3296,Acting
P-30487,Peter Crombie,Actor,0.3165,Acting
P-38951,Reg E. Cathey,Actor,0.4496,Acting
P-12054,Daniel Zacapa,Actor,0.2573,Acting
P-1583695,George Christy,Actor,0.1349,Acting
P-43461,Endre Hules,Actor,0.1553,Acting
P-12056,Hawthorne James,Actor,0.4829,Acting
P-4294859,Bob Mack,Actor,0.0239,Acting
P-1055173,Bob Collins,Actor,0.0505,Acting
P-4207972,Jimmy Dale Hartsell,Actor,0.0261,Acting
P-1107809,Martin Serene,Actor,1.3691,Acting
P-12073,Mike Myers,Actor,2.0312,Acting
P-12074,John Lithgow,Actor,2.6094,Acting
P-12075,Peter Dennis,Actor,0.2136,Acting
P-12076,Clive Pearse,Actor,0.1497,Acting
P-12077,Jim Cummings,Actor,0.6069,Acting
P-12078,Bobby Block,Actor,0.1921,Acting
P-12098,Chris Miller,Actor,0.5018,Acting
P-12095,Cody Cameron,Actor,0.254,Acting
P-7210,Kathleen Freeman,Actor,0.6233,Acting
P-4865931,Michael Galasso,Actor,0.0338,Acting
P-12097,Christopher Knights,Actor,0.7498,Acting
P-12080,Conrad Vernon,Actor,0.6643,Acting
P-5823,Julie Andrews,Actor,1.0971,Acting
P-12094,Jennifer Saunders,Actor,0.6647,Acting
P-1077844,David P. Smith,Actor,0.4404,Acting
P-71857,Mark Moseley,Actor,0.2167,Acting
P-12111,Justin Timberlake,Actor,0.9516,Acting
P-89042,Susanne Blakeslee,Actor,0.2658,Acting
P-44127,Larry King,Actor,0.4055,Acting
P-60252,Cheri Oteri,Actor,0.3353,Acting
P-56322,Amy Poehler,Actor,1.1026,Acting
P-19274,Seth Rogen,Actor,1.8563,Acting
P-12110,Amy Sedaris,Actor,1.1444,Acting
P-15827,Scott Weinger,Actor,0.5155,Acting
P-15829,Linda Larkin,Actor,0.2896,Acting
P-15830,Jonathan Freeman,Actor,0.9388,Acting
P-15832,Gilbert Gottfried,Actor,0.4029,Acting
P-15833,Douglas Seale,Actor,0.4525,Acting
P-228428,Brad Kane,Actor,0.339,Acting
P-15838,Lea Salonga,Actor,0.3425,Acting
P-15834,Bruce Adler,Actor,0.0922,Acting
P-81178,Charlie Adler,Actor,0.3247,Acting
P-35219,Corey Burton,Actor,0.5493,Acting
P-613123,Philip L. Clarke,Actor,0.8066,Acting
P-81843,Jennifer Darling,Actor,0.5012,Acting
P-14416,Robert Hays,Actor,0.4608,Acting
P-14415,Julie Hagerty,Actor,0.8095,Acting
P-7633,Leslie Nielsen,Actor,2.5266,Acting
P-14414,Kareem Abdul-Jabbar,Actor,0.3254,Acting
P-2177,Lloyd Bridges,Actor,0.9818,Acting
P-9111,Peter Graves,Actor,0.9626,Acting
P-2493,Robert Stack,Actor,0.9211,Acting
P-14418,Lorna Patterson,Actor,0.5806,Acting
P-173263,Jill Whelan,Actor,0.3231,Acting
P-158773,Ann Nelson,Actor,0.7579,Acting
P-14423,Stephen Stucker,Actor,0.1591,Acting
P-14427,Frank Ashmore,Actor,0.1605,Acting
P-174872,Craig Berenson,Actor,0.6623,Acting
P-117723,Barbara Billingsley,Actor,0.416,Acting
P-14463,David Naughton,Actor,0.5609,Acting
P-14464,Jenny Agutter,Actor,1.6971,Acting
P-2171,Griffin Dunne,Actor,1.1208,Acting
P-14465,John Woodvine,Actor,0.4301,Acting
P-178097,Don McKillop,Actor,0.1679,Acting
P-14468,Brian Glover,Actor,0.6415,Acting
P-14466,Lila Kaye,Actor,0.1527,Acting
P-14469,Rik Mayall,Actor,0.6085,Acting
P-14470,Sean Baker,Actor,0.2129,Acting
P-199977,Paul Kember,Actor,0.145,Acting
P-14467,Joe Belcher,Actor,0.105,Acting
P-14471,Paddy Ryan,Actor,0.081,Acting
P-14472,Anne-Marie Davies,Actor,0.067,Acting
P-1660002,Colin Fernandes,Actor,0.0898,Acting
P-1186201,George Hilsdon,Actor,2.6492,Acting
P-13918,Elizabeth Hurley,Actor,1.2437,Acting
P-13919,Michael York,Actor,1.0253,Acting
P-13920,Mimi Rogers,Actor,1.7442,Acting
P-13922,Seth Green,Actor,1.8207,Acting
P-13923,Fabiana Udenio,Actor,0.6781,Acting
P-13924,Mindy Sterling,Actor,0.5549,Acting
P-23659,Will Ferrell,Actor,1.398,Acting
P-13925,Paul Dillon,Actor,0.3131,Acting
P-1008676,Joann Richter,Actor,0.0832,Acting
P-170491,Anastasia Sakelaris,Actor,0.1438,Acting
P-32288,Afifi Alaouie,Actor,0.0895,Acting
P-34844,Monet Mazur,Actor,0.8401,Acting
P-15443,Mark Bringelson,Actor,0.1978,Acting
